Název části obce;Název ulice;Číslo domovní;PSČ
Dvůr Králové nad Labem;Na Špačáku;3090;54401
Dvůr Králové nad Labem;Vojanova;3082;54401
Žirecká Podstráň;Žirecká;91;54401
Dvůr Králové nad Labem;Městská Podstráň;5142;54401
Dvůr Králové nad Labem;Luční;3081;54401
Dvůr Králové nad Labem;Městská Podstráň;468;54401
Dvůr Králové nad Labem;Dobrovského;3085;54401
Dvůr Králové nad Labem;náměstí Republiky;3053;54401
Dvůr Králové nad Labem;Městská Podstráň;5342;54401
Lipnice;;135;54401
Dvůr Králové nad Labem;Kollárova;1819;54401
Dvůr Králové nad Labem;Tylova;3086;54401
Zboží;;5301;54401
Dvůr Králové nad Labem;Na Kopečku;5097;54401
Dvůr Králové nad Labem;Na Kopečku;5280;54401
Dvůr Králové nad Labem;Nová Tyršova;3079;54401
Dvůr Králové nad Labem;Nová Tyršova;3080;54401
Dvůr Králové nad Labem;Preslova;3088;54401
Dvůr Králové nad Labem;Na Kopečku;5155;54401
Dvůr Králové nad Labem;Na Kopečku;196;54401
Žireč;;151;54404
Dvůr Králové nad Labem;Valová ulička;3087;54401
Dvůr Králové nad Labem;Nová Tyršova;3089;54401
Dvůr Králové nad Labem;Na Kopečku;3093;54401
Dvůr Králové nad Labem;Krkonošská;3000;54401
Dvůr Králové nad Labem;Na Špačáku;3091;54401
Verdek;;901;54401
Dvůr Králové nad Labem;V Podlesí;3092;54401
Dvůr Králové nad Labem;Dukelská;3094;54401
Žirecká Podstráň;Žirecká;92;54401
Dvůr Králové nad Labem;Luční;3055;54401
Dvůr Králové nad Labem;Čelakovského;3095;54401
Žireč;;144;54404
Dvůr Králové nad Labem;5. května;900;54401
Dvůr Králové nad Labem;Krkonošská;5343;54401
Dvůr Králové nad Labem;Krkonošská;5344;54401
Zboží;;62;54401
Žirecká Podstráň;;93;54401
Dvůr Králové nad Labem;V Podlesí;3100;54401
Verdek;;5345;54401
Žirecká Podstráň;;99;54401
Dvůr Králové nad Labem;Revoluční;3097;54401
Dvůr Králové nad Labem;Krkonošská;3059;54401
Dvůr Králové nad Labem;J. Šlitra;3065;54401
Dvůr Králové nad Labem;V Podlesí;3066;54401
Dvůr Králové nad Labem;Na Kopečku;5323;54401
Dvůr Králové nad Labem;Na Kopečku;5315;54401
Dvůr Králové nad Labem;Na Kopečku;276;54401
Dvůr Králové nad Labem;Na Kopečku;281;54401
Dvůr Králové nad Labem;Na Kopečku;3096;54401
Dvůr Králové nad Labem;Hradecká;5346;54401
Dvůr Králové nad Labem;B. Martinů;3102;54401
Dvůr Králové nad Labem;Sylvárov;3101;54401
Dvůr Králové nad Labem;Slovany;3103;54401
Dvůr Králové nad Labem;Krkonošská;5347;54401
Dvůr Králové nad Labem;Odbojářů;3104;54401
Verdek;;26;54401
Verdek;;89;54401
Lipnice;;41;54401
Dvůr Králové nad Labem;B. Martinů;3054;54401
Lipnice;;19;54401
Lipnice;;110;54401
Lipnice;;121;54401
Dvůr Králové nad Labem;17. listopadu;3018;54401
Dvůr Králové nad Labem;Leoše Janáčka;2979;54401
Žireč;;5309;54404
Dvůr Králové nad Labem;Ve Strži;798;54401
Dvůr Králové nad Labem;Vorlešská;3099;54401
Žireč;;5324;54404
Dvůr Králové nad Labem;Pod Lesem;3106;54401
Dvůr Králové nad Labem;Pod Lesem;3107;54401
Dvůr Králové nad Labem;Borovičky;3108;54401
Dvůr Králové nad Labem;Purkyňova;3109;54401
Dvůr Králové nad Labem;Krkonošská;5051;54401
Dvůr Králové nad Labem;Sylvárov;5186;54401
Verdek;;90;54401
Dvůr Králové nad Labem;R. A. Dvorského;3112;54401
Dvůr Králové nad Labem;Vorlech;3114;54401
Lipnice;;139;54401
Dvůr Králové nad Labem;Halíkova;3115;54401
Dvůr Králové nad Labem;Na Kopečku;5348;54401
Dvůr Králové nad Labem;17. listopadu;3111;54401
Žirecká Podstráň;Žirecká;94;54401
Žirecká Podstráň;Žirecká;144;54401
Žirecká Podstráň;Na Borkách;140;54401
Zboží;;66;54401
Dvůr Králové nad Labem;Na Kopečku;5349;54401
Dvůr Králové nad Labem;Městská Podstráň;5350;54401
Dvůr Králové nad Labem;Vorlešská;3064;54401
Lipnice;;140;54401
Lipnice;;141;54401
Dvůr Králové nad Labem;Vorlech;3025;54401
Dvůr Králové nad Labem;Kollárova;3024;54401
Dvůr Králové nad Labem;Rybova;3120;54401
Dvůr Králové nad Labem;Kotkova;2907;54401
Dvůr Králové nad Labem;Poděbradova;3027;54401
Dvůr Králové nad Labem;Vorlech;3122;54401
Dvůr Králové nad Labem;Alešova;3028;54401
Dvůr Králové nad Labem;Máchova;3116;54401
Lipnice;;142;54401
Dvůr Králové nad Labem;Městská Podstráň;3117;54401
Dvůr Králové nad Labem;Zátopkova;3118;54401
Dvůr Králové nad Labem;Štefánikova;3119;54401
Dvůr Králové nad Labem;Krkonošská;273;54401
Dvůr Králové nad Labem;Krkonošská;284;54401
Dvůr Králové nad Labem;Městská Podstráň;465;54401
Dvůr Králové nad Labem;Městská Podstráň;466;54401
Dvůr Králové nad Labem;Městská Podstráň;481;54401
Dvůr Králové nad Labem;Městská Podstráň;482;54401
Dvůr Králové nad Labem;Městská Podstráň;475;54401
Dvůr Králové nad Labem;Městská Podstráň;486;54401
Dvůr Králové nad Labem;Městská Podstráň;462;54401
Dvůr Králové nad Labem;Městská Podstráň;485;54401
Dvůr Králové nad Labem;Městská Podstráň;487;54401
Dvůr Králové nad Labem;Městská Podstráň;500;54401
Dvůr Králové nad Labem;Městská Podstráň;506;54401
Dvůr Králové nad Labem;Městská Podstráň;507;54401
Dvůr Králové nad Labem;Halíkova;38;54401
Dvůr Králové nad Labem;Okružní;39;54401
Dvůr Králové nad Labem;Bratří Čapků;42;54401
Dvůr Králové nad Labem;Čechova;45;54401
Dvůr Králové nad Labem;Krkonošská;138;54401
Dvůr Králové nad Labem;Slovany;330;54401
Dvůr Králové nad Labem;Slovany;331;54401
Dvůr Králové nad Labem;Ve Strži;800;54401
Dvůr Králové nad Labem;Ve Strži;812;54401
Dvůr Králové nad Labem;Slovany;5252;54401
Dvůr Králové nad Labem;Slovany;221;54401
Dvůr Králové nad Labem;Ve Strži;246;54401
Dvůr Králové nad Labem;Ve Strži;244;54401
Zboží;;254;54401
Žireč;;263;54404
Dvůr Králové nad Labem;Na Kopečku;279;54401
Dvůr Králové nad Labem;Na Kopečku;275;54401
Dvůr Králové nad Labem;V Lukách;267;54401
Žirecká Podstráň;;222;54401
Dvůr Králové nad Labem;Sylvárov;226;54401
Dvůr Králové nad Labem;V Zahrádkách;230;54401
Dvůr Králové nad Labem;Klicperova;231;54401
Dvůr Králové nad Labem;Ve Strži;235;54401
Dvůr Králové nad Labem;Městská Podstráň;247;54401
Dvůr Králové nad Labem;Ve Strži;255;54401
Dvůr Králové nad Labem;Husova;256;54401
Dvůr Králové nad Labem;Halíkova;260;54401
Dvůr Králové nad Labem;Kollárova;225;54401
Dvůr Králové nad Labem;Kollárova;239;54401
Dvůr Králové nad Labem;Krkonošská;3012;54401
Dvůr Králové nad Labem;5. května;3060;54401
Dvůr Králové nad Labem;Na Špačáku;5313;54401
Dvůr Králové nad Labem;Městská Podstráň;5332;54401
Dvůr Králové nad Labem;Městská Podstráň;5320;54401
Lipnice;;156;54401
Verdek;;5325;54401
Zboží;;5318;54401
Žirecká Podstráň;Na Borkách;211;54401
Žirecká Podstráň;;5334;54401
Žirecká Podstráň;Jaroměřská;2353;54401
Žirecká Podstráň;;285;54401
Dvůr Králové nad Labem;Ve Strži;2861;54401
Dvůr Králové nad Labem;Hradecká;2934;54401
Dvůr Králové nad Labem;Sylvárov;288;54401
Dvůr Králové nad Labem;V Podlesí;290;54401
Dvůr Králové nad Labem;Slovany;324;54401
Dvůr Králové nad Labem;Městská Podstráň;464;54401
Dvůr Králové nad Labem;Městská Podstráň;467;54401
Dvůr Králové nad Labem;Městská Podstráň;476;54401
Dvůr Králové nad Labem;Městská Podstráň;477;54401
Dvůr Králové nad Labem;Městská Podstráň;478;54401
Dvůr Králové nad Labem;Městská Podstráň;479;54401
Dvůr Králové nad Labem;Městská Podstráň;488;54401
Dvůr Králové nad Labem;Městská Podstráň;490;54401
Dvůr Králové nad Labem;Městská Podstráň;491;54401
Dvůr Králové nad Labem;Městská Podstráň;494;54401
Dvůr Králové nad Labem;Městská Podstráň;497;54401
Dvůr Králové nad Labem;Mánesova;508;54401
Dvůr Králové nad Labem;Ve Strži;727;54401
Dvůr Králové nad Labem;Ve Strži;728;54401
Dvůr Králové nad Labem;Ve Strži;746;54401
Dvůr Králové nad Labem;Ve Strži;777;54401
Dvůr Králové nad Labem;Ve Strži;792;54401
Dvůr Králové nad Labem;Ve Strži;797;54401
Dvůr Králové nad Labem;Ve Strži;5302;54401
Dvůr Králové nad Labem;Ve Strži;5303;54401
Dvůr Králové nad Labem;Nová Tyršova;3226;54401
Dvůr Králové nad Labem;Mánesova;5319;54401
Dvůr Králové nad Labem;Rokycanova;5330;54401
Dvůr Králové nad Labem;Krkonošská;5333;54401
Dvůr Králové nad Labem;Pod Lesem;5335;54401
Dvůr Králové nad Labem;Raisova;3124;54401
Dvůr Králové nad Labem;Halíkova;3123;54401
Dvůr Králové nad Labem;Krkonošská;5351;54401
Dvůr Králové nad Labem;J. Šlitra;139;54401
Dvůr Králové nad Labem;Krkonošská;5352;54401
Dvůr Králové nad Labem;Táboritská;3121;54401
Verdek;;92;54401
Zboží;;67;54401
Dvůr Králové nad Labem;Zátopkova;3131;54401
Žirecká Podstráň;;5120;54401
Dvůr Králové nad Labem;Slovany;3098;54401
Dvůr Králové nad Labem;Lipová;3113;54401
Dvůr Králové nad Labem;Zátopkova;3026;54401
Dvůr Králové nad Labem;Nová Tyršova;3126;54401
Dvůr Králové nad Labem;Vorlech;3075;54401
Žirecká Podstráň;;292;54401
Dvůr Králové nad Labem;Krátká;3127;54401
Dvůr Králové nad Labem;Březová;3133;54401
Dvůr Králové nad Labem;Borovičky;3132;54401
Žireč;;153;54404
Lipnice;;137;54401
Dvůr Králové nad Labem;Halíkova;33;54401
Dvůr Králové nad Labem;Halíkova;34;54401
Dvůr Králové nad Labem;Halíkova;37;54401
Dvůr Králové nad Labem;Městská Podstráň;5353;54401
Dvůr Králové nad Labem;17. listopadu;3129;54401
Dvůr Králové nad Labem;Vorlech;3130;54401
Žireč;;154;54404
Dvůr Králové nad Labem;Pod Lesem;3125;54401
Dvůr Králové nad Labem;Pod Slévárnou;3135;54401
Dvůr Králové nad Labem;Elišky Krásnohorské;3134;54401
Žirecká Podstráň;;5160;54401
Dvůr Králové nad Labem;Lipová;3137;54401
Lipnice;;138;54401
Dvůr Králové nad Labem;Na Kopečku;5249;54401
Dvůr Králové nad Labem;Slovany;3136;54401
Dvůr Králové nad Labem;Sylvárov;3140;54401
Lipnice;;26;54401
Dvůr Králové nad Labem;Na Kopečku;5354;54401
Dvůr Králové nad Labem;Nová Tyršova;5048;54401
Dvůr Králové nad Labem;Josefa Suka;13;54401
Dvůr Králové nad Labem;Josefa Hory;27;54401
Dvůr Králové nad Labem;Švehlova;41;54401
Dvůr Králové nad Labem;Slovany;333;54401
Dvůr Králové nad Labem;Komenského;410;54401
Dvůr Králové nad Labem;Šafaříkova;1134;54401
Dvůr Králové nad Labem;Do Polí;261;54401
Dvůr Králové nad Labem;Jaroměřská;2363;54401
Dvůr Králové nad Labem;Sylvárovská;2522;54401
Dvůr Králové nad Labem;Na Kopečku;153;54401
Dvůr Králové nad Labem;K Rybníkům;2914;54401
Dvůr Králové nad Labem;Na Kopečku;5327;54401
Žirecká Podstráň;;42;54401
Žirecká Podstráň;;158;54401
Dvůr Králové nad Labem;Vorlech;3061;54401
Dvůr Králové nad Labem;Městská Podstráň;5189;54401
Dvůr Králové nad Labem;Ve Strži;5331;54401
Žireč;;168;54404
Dvůr Králové nad Labem;;5307;54401
Žirecká Podstráň;;120;54401
Dvůr Králové nad Labem;Městská Podstráň;2;54401
Dvůr Králové nad Labem;Městská Podstráň;6;54401
Dvůr Králové nad Labem;Městská Podstráň;12;54401
Dvůr Králové nad Labem;Městská Podstráň;14;54401
Dvůr Králové nad Labem;Slovany;21;54401
Dvůr Králové nad Labem;Slovany;22;54401
Dvůr Králové nad Labem;Borovičky;26;54401
Dvůr Králové nad Labem;Borovičky;27;54401
Dvůr Králové nad Labem;Slovany;28;54401
Dvůr Králové nad Labem;Slovany;29;54401
Dvůr Králové nad Labem;Krkonošská;30;54401
Dvůr Králové nad Labem;Štítného;40;54401
Dvůr Králové nad Labem;Purkyňova;41;54401
Dvůr Králové nad Labem;Čechova;43;54401
Dvůr Králové nad Labem;Kotkova;46;54401
Dvůr Králové nad Labem;Krkonošská;56;54401
Dvůr Králové nad Labem;Krkonošská;58;54401
Dvůr Králové nad Labem;K Vodárně;70;54401
Dvůr Králové nad Labem;V Lužánkách;71;54401
Dvůr Králové nad Labem;K Vodárně;73;54401
Dvůr Králové nad Labem;K Vodárně;74;54401
Dvůr Králové nad Labem;Krátká;75;54401
Dvůr Králové nad Labem;Čelakovského;77;54401
Dvůr Králové nad Labem;Na Příčce;78;54401
Dvůr Králové nad Labem;Na Příčce;79;54401
Dvůr Králové nad Labem;Husitská;81;54401
Dvůr Králové nad Labem;;84;54401
Dvůr Králové nad Labem;K Vodárně;100;54401
Dvůr Králové nad Labem;V Lužánkách;105;54401
Dvůr Králové nad Labem;Na Kopečku;5108;54401
Dvůr Králové nad Labem;Městská Podstráň;123;54401
Dvůr Králové nad Labem;V Podlesí;124;54401
Dvůr Králové nad Labem;Roháčova;126;54401
Dvůr Králové nad Labem;Roháčova;131;54401
Dvůr Králové nad Labem;Krkonošská;132;54401
Dvůr Králové nad Labem;Nádražní pěšina;147;54401
Dvůr Králové nad Labem;Městská Podstráň;5172;54401
Dvůr Králové nad Labem;Nádražní pěšina;187;54401
Dvůr Králové nad Labem;V Podlesí;209;54401
Dvůr Králové nad Labem;Hradecká;219;54401
Dvůr Králové nad Labem;;311;54401
Dvůr Králové nad Labem;Nádražní pěšina;384;54401
Zboží;;71;54401
Dvůr Králové nad Labem;5. května;902;54401
Dvůr Králové nad Labem;Hradecká;5116;54401
Lipnice;;144;54401
Dvůr Králové nad Labem;K Rybníkům;3141;54401
Dvůr Králové nad Labem;Sadová;3139;54401
Dvůr Králové nad Labem;Rybova;8;54401
Lipnice;;145;54401
Žireč;;157;54404
Dvůr Králové nad Labem;Borovičky;3164;54401
Žirecká Podstráň;;5356;54401
Dvůr Králové nad Labem;Nový Vorlech;3138;54401
Žirecká Podstráň;Žirecká;96;54401
Dvůr Králové nad Labem;Nedbalova;3069;54401
Dvůr Králové nad Labem;17. listopadu;3142;54401
Žireč;;158;54404
Dvůr Králové nad Labem;Nepraktova;3143;54401
Dvůr Králové nad Labem;Nepraktova;3144;54401
Dvůr Králové nad Labem;V Lužánkách;5357;54401
Dvůr Králové nad Labem;Vančurova;3145;54401
Dvůr Králové nad Labem;Krkonošská;5359;54401
Dvůr Králové nad Labem;Krkonošská;5358;54401
Dvůr Králové nad Labem;Na Kopečku;5360;54401
Dvůr Králové nad Labem;Dobrovského;3146;54401
Žireč;;159;54404
Dvůr Králové nad Labem;Nová Tyršova;3078;54401
Žireč;;156;54404
Lipnice;;146;54401
Žireč;;160;54404
Dvůr Králové nad Labem;Krkonošská;3147;54401
Dvůr Králové nad Labem;Smetanova;3149;54401
Dvůr Králové nad Labem;Borovičky;3151;54401
Dvůr Králové nad Labem;17. listopadu;3150;54401
Dvůr Králové nad Labem;Nepraktova;3153;54401
Dvůr Králové nad Labem;Nový Vorlech;3154;54401
Dvůr Králové nad Labem;Sylvárov;5363;54401
Dvůr Králové nad Labem;Nepraktova;3155;54401
Dvůr Králové nad Labem;Krkonošská;5361;54401
Žirecká Podstráň;;5362;54401
Žireč;;161;54404
Dvůr Králové nad Labem;Nový Vorlech;3156;54401
Dvůr Králové nad Labem;Legionářská;3157;54401
Dvůr Králové nad Labem;Ke Skále;3158;54401
Dvůr Králové nad Labem;Vorlech;3159;54401
Dvůr Králové nad Labem;17. listopadu;3160;54401
Dvůr Králové nad Labem;Nepraktova;3161;54401
Dvůr Králové nad Labem;Alešova;3162;54401
Dvůr Králové nad Labem;Na Příčce;3152;54401
Dvůr Králové nad Labem;Pod Lesem;3163;54401
Dvůr Králové nad Labem;Halíkova;5032;54401
Dvůr Králové nad Labem;Chelčického;3165;54401
Žirecká Podstráň;Žirecká;95;54401
Dvůr Králové nad Labem;Alešova;3168;54401
Dvůr Králové nad Labem;Na Příčce;3167;54401
Dvůr Králové nad Labem;Lipová;3169;54401
Dvůr Králové nad Labem;Tylova;3166;54401
Dvůr Králové nad Labem;Nepraktova;3170;54401
Dvůr Králové nad Labem;Pod Lesem;3171;54401
Dvůr Králové nad Labem;Tyršova;3172;54401
Dvůr Králové nad Labem;Fibichova;3173;54401
Dvůr Králové nad Labem;K Vodárně;3174;54401
Žireč;;122;54404
Dvůr Králové nad Labem;Nepraktova;3175;54401
Dvůr Králové nad Labem;Nepraktova;3176;54401
Dvůr Králové nad Labem;Preslova;3177;54401
Dvůr Králové nad Labem;Na Kopečku;3178;54401
Dvůr Králové nad Labem;Vorlech;3179;54401
Žireč;;152;54404
Žireč;;162;54404
Dvůr Králové nad Labem;Dukelská;3180;54401
Dvůr Králové nad Labem;Čelakovského;3181;54401
Dvůr Králové nad Labem;Na Kopečku;5364;54401
Žireč;;163;54404
Dvůr Králové nad Labem;Nádražní pěšina;5365;54401
Dvůr Králové nad Labem;B. Martinů;3182;54401
Dvůr Králové nad Labem;Heydukova;3183;54401
Dvůr Králové nad Labem;Kotkova;3184;54401
Dvůr Králové nad Labem;Kotkova;3185;54401
Dvůr Králové nad Labem;Věžní;3186;54401
Dvůr Králové nad Labem;Na Kopečku;5321;54401
Dvůr Králové nad Labem;Eduarda Zbroje;3187;54401
Dvůr Králové nad Labem;;83;54401
Lipnice;;5326;54401
Verdek;;5366;54401
Dvůr Králové nad Labem;Borovičky;3200;54401
Dvůr Králové nad Labem;5. května;3190;54401
Dvůr Králové nad Labem;Nepraktova;3191;54401
Dvůr Králové nad Labem;Na Kopečku;5367;54401
Žirecká Podstráň;Na Borkách;97;54401
Dvůr Králové nad Labem;Krátká;3192;54401
Žireč;;164;54404
Dvůr Králové nad Labem;Sylvárov;5210;54401
Dvůr Králové nad Labem;Vorlech;3193;54401
Dvůr Králové nad Labem;Vorlech;3194;54401
Verdek;;93;54401
Dvůr Králové nad Labem;Zborovská;3195;54401
Dvůr Králové nad Labem;Na Kopečku;5368;54401
Dvůr Králové nad Labem;Městská Podstráň;903;54401
Dvůr Králové nad Labem;Přemyslova;3196;54401
Dvůr Králové nad Labem;Ve Strži;245;54401
Dvůr Králové nad Labem;Hradecká;3197;54401
Dvůr Králové nad Labem;Městská Podstráň;505;54401
Dvůr Králové nad Labem;Městská Podstráň;3202;54401
Zboží;;72;54401
Dvůr Králové nad Labem;Okružní;3198;54401
Dvůr Králové nad Labem;B. Martinů;3199;54401
Dvůr Králové nad Labem;Vrchlického;3201;54401
Dvůr Králové nad Labem;Kotkova;48;54401
Dvůr Králové nad Labem;Kotkova;50;54401
Lipnice;;143;54401
Žirecká Podstráň;;100;54401
Dvůr Králové nad Labem;Krkonošská;3203;54401
Dvůr Králové nad Labem;Kollárova;3204;54401
Lipnice;;147;54401
Žirecká Podstráň;Žirecká;101;54401
Dvůr Králové nad Labem;Husova;2972;54401
Dvůr Králové nad Labem;Do Lánů;3205;54401
Lipnice;;148;54401
Dvůr Králové nad Labem;Pařezova;3206;54401
Dvůr Králové nad Labem;Nová Tyršova;3207;54401
Verdek;;5369;54401
Dvůr Králové nad Labem;Sylvárovská;3209;54401
Dvůr Králové nad Labem;Lipová;3208;54401
Dvůr Králové nad Labem;Nový Vorlech;3210;54401
Dvůr Králové nad Labem;Nedbalova;5370;54401
Dvůr Králové nad Labem;Městská Podstráň;5371;54401
Dvůr Králové nad Labem;Krkonošská;5372;54401
Dvůr Králové nad Labem;Havlíčkova;3211;54401
Dvůr Králové nad Labem;K Vodárně;5373;54401
Žireč;;165;54404
Žireč;;166;54404
Dvůr Králové nad Labem;Krkonošská;5374;54401
Dvůr Králové nad Labem;Štefánikova;3213;54401
Žireč;;167;54404
Dvůr Králové nad Labem;Městská Podstráň;3212;54401
Dvůr Králové nad Labem;Alešova;3215;54401
Dvůr Králové nad Labem;Mánesova;3216;54401
Dvůr Králové nad Labem;Raisova;3217;54401
Dvůr Králové nad Labem;Nový Vorlech;3218;54401
Zboží;;69;54401
Dvůr Králové nad Labem;;5375;54401
Dvůr Králové nad Labem;Krkonošská;5376;54401
Dvůr Králové nad Labem;Roháčova;5377;54401
Dvůr Králové nad Labem;Nepraktova;3219;54401
Dvůr Králové nad Labem;Do Polí;3220;54401
Dvůr Králové nad Labem;Krkonošská;3221;54401
Dvůr Králové nad Labem;Nepraktova;3222;54401
Dvůr Králové nad Labem;Nepraktova;3223;54401
Dvůr Králové nad Labem;Nepraktova;3224;54401
Dvůr Králové nad Labem;Vorlech;3225;54401
Dvůr Králové nad Labem;Nový Vorlech;3227;54401
Dvůr Králové nad Labem;Seifertova;3228;54401
Dvůr Králové nad Labem;Zborovská;3229;54401
Dvůr Králové nad Labem;Štítného;3230;54401
Lipnice;;149;54401
Žireč;;169;54404
Dvůr Králové nad Labem;Legionářská;3231;54401
Dvůr Králové nad Labem;Na Příčce;3232;54401
Dvůr Králové nad Labem;Borovičky;3233;54401
Dvůr Králové nad Labem;Nový Vorlech;3234;54401
Dvůr Králové nad Labem;Na Kopečku;5378;54401
Dvůr Králové nad Labem;Na Struze;3235;54401
Dvůr Králové nad Labem;Nepraktova;3236;54401
Dvůr Králové nad Labem;Eklova;3237;54401
Dvůr Králové nad Labem;Lipová;3239;54401
Dvůr Králové nad Labem;Žirecká;3238;54401
Dvůr Králové nad Labem;Březová;3240;54401
Dvůr Králové nad Labem;Březová;3241;54401
Dvůr Králové nad Labem;Nepraktova;3242;54401
Žireč;;171;54404
Verdek;;94;54401
Verdek;;95;54401
Dvůr Králové nad Labem;Zborovská;3243;54401
Žirecká Podstráň;Žirecká;102;54401
Dvůr Králové nad Labem;Krkonošská;5379;54401
Dvůr Králové nad Labem;Alešova;3244;54401
Dvůr Králové nad Labem;Na Příčce;3246;54401
Dvůr Králové nad Labem;Pod Lesem;3245;54401
Verdek;;96;54401
Dvůr Králové nad Labem;Městská Podstráň;5380;54401
Dvůr Králové nad Labem;Rybova;3247;54401
Dvůr Králové nad Labem;Vorlešská;3248;54401
Dvůr Králové nad Labem;Nepraktova;3250;54401
Dvůr Králové nad Labem;Březová;3251;54401
Dvůr Králové nad Labem;5. května;3253;54401
Verdek;;97;54401
Dvůr Králové nad Labem;Jana Žižky;3254;54401
Dvůr Králové nad Labem;Rybova;3255;54401
Dvůr Králové nad Labem;Nový Vorlech;3256;54401
Dvůr Králové nad Labem;Nový Vorlech;3257;54401
Dvůr Králové nad Labem;Slovany;3252;54401
Dvůr Králové nad Labem;Na Kopečku;5382;54401
Dvůr Králové nad Labem;Městská Podstráň;5381;54401
Dvůr Králové nad Labem;;3259;54401
Dvůr Králové nad Labem;Sylvárov;3260;54401
Dvůr Králové nad Labem;K Rybníkům;3258;54401
Dvůr Králové nad Labem;Krkonošská;3249;54401
Lipnice;;150;54401
Dvůr Králové nad Labem;Pod Lesem;3261;54401
Verdek;;98;54401
Dvůr Králové nad Labem;K Vodárně;5383;54401
Verdek;;199;54401
Žireč;;172;54404
Dvůr Králové nad Labem;Krkonošská;3262;54401
Dvůr Králové nad Labem;Pod Lesem;3263;54401
Dvůr Králové nad Labem;Josefa Suka;3265;54401
Dvůr Králové nad Labem;Březová;3264;54401
Dvůr Králové nad Labem;5. května;3266;54401
Dvůr Králové nad Labem;5. května;3267;54401
Lipnice;;151;54401
Dvůr Králové nad Labem;Sylvárov;3268;54401
Dvůr Králové nad Labem;Vorlech;3269;54401
Dvůr Králové nad Labem;Vorlech;3270;54401
Dvůr Králové nad Labem;Nepraktova;3271;54401
Dvůr Králové nad Labem;Nádražní pěšina;5384;54401
Dvůr Králové nad Labem;Lipová;3273;54401
Dvůr Králové nad Labem;Krkonošská;5385;54401
Dvůr Králové nad Labem;Sylvárov;3274;54401
Dvůr Králové nad Labem;Nový Vorlech;3272;54401
